SLAVE_ID,GROUP_ID,FLOW_VALUE,DIGITAL_INPUT,DATE,TIME
3-,3G,no_data,no_data,07/11/2020,06:20:32
2-,3G,no_data,no_data,07/11/2020,06:20:35
4-,3G,no_data,no_data,07/11/2020,06:20:38
3-,3G,no_data,no_data,07/11/2020,06:20:41
2-,3G,no_data,no_data,07/11/2020,06:20:44
4-,3G,no_data,no_data,07/11/2020,06:20:47
3-,3G,no_data,no_data,07/11/2020,06:20:50
2-,3G,no_data,no_data,07/11/2020,06:20:53
4-,3G,no_data,no_data,07/11/2020,06:20:56
3-,3G,no_data,no_data,07/11/2020,06:20:59
2-,3G,no_data,no_data,07/11/2020,06:21:02
4-,3G,no_data,no_data,07/11/2020,06:21:05
3-,3G,no_data,no_data,07/11/2020,06:21:08
2-,3G,no_data,no_data,07/11/2020,06:21:11
4-,3G,no_data,no_data,07/11/2020,06:21:14
3-,3G,no_data,no_data,07/11/2020,06:21:17
2-,3G,no_data,no_data,07/11/2020,06:21:20
4-,3G,no_data,no_data,07/11/2020,06:21:23
3-,3G,no_data,no_data,07/11/2020,06:21:26
2-,3G,no_data,no_data,07/11/2020,06:21:29
4-,3G,no_data,no_data,07/11/2020,06:21:32
3-,3G,no_data,no_data,07/11/2020,06:21:35
2-,3G,no_data,no_data,07/11/2020,06:21:38
4-,3G,no_data,no_data,07/11/2020,06:21:41
3-,3G,no_data,no_data,07/11/2020,06:21:44
2-,3G,no_data,no_data,07/11/2020,06:21:47
4-,3G,no_data,no_data,07/11/2020,06:21:50
3-,3G,no_data,no_data,07/11/2020,06:21:53
2-,3G,no_data,no_data,07/11/2020,06:21:56
4-,3G,no_data,no_data,07/11/2020,06:21:59
3-,3G,no_data,no_data,07/11/2020,06:22:02
2-,3G,no_data,no_data,07/11/2020,06:22:05
4-,3G,no_data,no_data,07/11/2020,06:22:08
3-,3G,no_data,no_data,07/11/2020,06:22:11
2-,3G,no_data,no_data,07/11/2020,06:22:14
4-,3G,no_data,no_data,07/11/2020,06:22:17
3-,3G,no_data,no_data,07/11/2020,06:22:20
2-,3G,no_data,no_data,07/11/2020,06:22:23
4-,3G,no_data,no_data,07/11/2020,06:22:26
3-,3G,no_data,no_data,07/11/2020,06:22:29
2-,3G,no_data,no_data,07/11/2020,06:22:32
4-,3G,no_data,no_data,07/11/2020,06:22:35
3-,3G,no_data,no_data,07/11/2020,06:22:38
2-,3G,no_data,no_data,07/11/2020,06:22:41
4-,3G,no_data,no_data,07/11/2020,06:22:44
3-,3G,no_data,no_data,07/11/2020,06:22:47
2-,3G,no_data,no_data,07/11/2020,06:22:50
4-,3G,no_data,no_data,07/11/2020,06:22:53
3-,3G,no_data,no_data,07/11/2020,06:22:56
2-,3G,no_data,no_data,07/11/2020,06:22:59
4-,3G,no_data,no_data,07/11/2020,06:23:02
3-,3G,no_data,no_data,07/11/2020,06:23:05
2-,3G,no_data,no_data,07/11/2020,06:23:08
4-,3G,no_data,no_data,07/11/2020,06:23:11
3-,3G,no_data,no_data,07/11/2020,06:23:14
2-,3G,no_data,no_data,07/11/2020,06:23:17
4-,3G,no_data,no_data,07/11/2020,06:23:20
3-,3G,no_data,no_data,07/11/2020,06:23:23
2-,3G,no_data,no_data,07/11/2020,06:23:26
4-,3G,no_data,no_data,07/11/2020,06:23:29
3-,3G,no_data,no_data,07/11/2020,06:23:32
2-,3G,no_data,no_data,07/11/2020,06:23:35
4-,3G,no_data,no_data,07/11/2020,06:23:38
3-,3G,no_data,no_data,07/11/2020,06:23:41
2-,3G,no_data,no_data,07/11/2020,06:23:44
4-,3G,no_data,no_data,07/11/2020,06:23:47
3-,3G,no_data,no_data,07/11/2020,06:23:50
2-,3G,no_data,no_data,07/11/2020,06:23:53
4-,3G,no_data,no_data,07/11/2020,06:23:56
3-,3G,no_data,no_data,07/11/2020,06:23:59
2-,3G,no_data,no_data,07/11/2020,06:24:02
4-,3G,no_data,no_data,07/11/2020,06:24:05
3-,3G,no_data,no_data,07/11/2020,06:24:08
2-,3G,no_data,no_data,07/11/2020,06:24:11
4-,3G,no_data,no_data,07/11/2020,06:24:14
3-,3G,no_data,no_data,07/11/2020,06:24:17
2-,3G,no_data,no_data,07/11/2020,06:24:20
4-,3G,no_data,no_data,07/11/2020,06:24:23
3-,3G,no_data,no_data,07/11/2020,06:24:26
2-,3G,no_data,no_data,07/11/2020,06:24:29
4-,3G,no_data,no_data,07/11/2020,06:24:32
3-,3G,no_data,no_data,07/11/2020,06:24:35
2-,3G,no_data,no_data,07/11/2020,06:24:38
4-,3G,no_data,no_data,07/11/2020,06:24:41
3-,3G,no_data,no_data,07/11/2020,06:24:44
2-,3G,no_data,no_data,07/11/2020,06:24:47
4-,3G,no_data,no_data,07/11/2020,06:24:50
3-,3G,no_data,no_data,07/11/2020,06:24:53
2-,3G,no_data,no_data,07/11/2020,06:24:56
4-,3G,no_data,no_data,07/11/2020,06:24:59
3-,3G,no_data,no_data,07/11/2020,06:25:02
2-,3G,no_data,no_data,07/11/2020,06:25:05
4-,3G,no_data,no_data,07/11/2020,06:25:08
3-,3G,no_data,no_data,07/11/2020,06:25:11
2-,3G,no_data,no_data,07/11/2020,06:25:14
4-,3G,no_data,no_data,07/11/2020,06:25:17
3-,3G,no_data,no_data,07/11/2020,06:25:20
2-,3G,no_data,no_data,07/11/2020,06:25:23
4-,3G,no_data,no_data,07/11/2020,06:25:26
3-,3G,no_data,no_data,07/11/2020,06:25:29
2-,3G,no_data,no_data,07/11/2020,06:25:32
4-,3G,no_data,no_data,07/11/2020,06:25:35
3-,3G,no_data,no_data,07/11/2020,06:25:38
2-,3G,no_data,no_data,07/11/2020,06:25:41
4-,3G,no_data,no_data,07/11/2020,06:25:44
3-,3G,no_data,no_data,07/11/2020,06:25:47
2-,3G,no_data,no_data,07/11/2020,06:25:50
4-,3G,no_data,no_data,07/11/2020,06:25:53
3-,3G,no_data,no_data,07/11/2020,06:25:56
2-,3G,no_data,no_data,07/11/2020,06:25:59
4-,3G,no_data,no_data,07/11/2020,06:26:02
2-,3G,no_data,no_data,07/11/2020,06:26:08
4-,3G,no_data,no_data,07/11/2020,06:26:11
3-,3G,no_data,no_data,07/11/2020,06:26:14
2-,3G,no_data,no_data,07/11/2020,06:26:17
4-,3G,no_data,no_data,07/11/2020,06:26:20
3-,3G,no_data,no_data,07/11/2020,06:26:23
2-,3G,no_data,no_data,07/11/2020,06:26:26
4-,3G,no_data,no_data,07/11/2020,06:26:29
3-,3G,no_data,no_data,07/11/2020,06:26:32
2-,3G,no_data,no_data,07/11/2020,06:26:35
4-,3G,no_data,no_data,07/11/2020,06:26:38
3-,3G,no_data,no_data,07/11/2020,06:26:41
2-,3G,no_data,no_data,07/11/2020,06:26:44
4-,3G,no_data,no_data,07/11/2020,06:26:47
3-,3G,no_data,no_data,07/11/2020,06:26:50
2-,3G,no_data,no_data,07/11/2020,06:26:53
4-,3G,no_data,no_data,07/11/2020,06:26:56
3-,3G,no_data,no_data,07/11/2020,06:26:59
2-,3G,no_data,no_data,07/11/2020,06:27:02
4-,3G,no_data,no_data,07/11/2020,06:27:05
3-,3G,no_data,no_data,07/11/2020,06:27:08
2-,3G,no_data,no_data,07/11/2020,06:27:11
4-,3G,no_data,no_data,07/11/2020,06:27:14
3-,3G,no_data,no_data,07/11/2020,06:27:17
2-,3G,no_data,no_data,07/11/2020,06:27:20
4-,3G,no_data,no_data,07/11/2020,06:27:23
3-,3G,no_data,no_data,07/11/2020,06:27:26
2-,3G,no_data,no_data,07/11/2020,06:27:29
4-,3G,no_data,no_data,07/11/2020,06:27:32
3-,3G,no_data,no_data,07/11/2020,06:27:35
2-,3G,no_data,no_data,07/11/2020,06:27:38
4-,3G,no_data,no_data,07/11/2020,06:27:41
3-,3G,no_data,no_data,07/11/2020,06:27:44
2-,3G,no_data,no_data,07/11/2020,06:27:47
4-,3G,no_data,no_data,07/11/2020,06:27:50
3-,3G,no_data,no_data,07/11/2020,06:27:53
2-,3G,no_data,no_data,07/11/2020,06:27:56
4-,3G,no_data,no_data,07/11/2020,06:27:59
3-,3G,no_data,no_data,07/11/2020,06:28:02
2-,3G,no_data,no_data,07/11/2020,06:28:05
4-,3G,no_data,no_data,07/11/2020,06:28:08
3-,3G,no_data,no_data,07/11/2020,06:28:11
2-,3G,no_data,no_data,07/11/2020,06:28:14
4-,3G,no_data,no_data,07/11/2020,06:28:17
3-,3G,no_data,no_data,07/11/2020,06:28:20
2-,3G,no_data,no_data,07/11/2020,06:28:23
4-,3G,no_data,no_data,07/11/2020,06:28:26
3-,3G,no_data,no_data,07/11/2020,06:28:29
2-,3G,no_data,no_data,07/11/2020,06:28:32
4-,3G,no_data,no_data,07/11/2020,06:28:35
3-,3G,no_data,no_data,07/11/2020,06:28:38
2-,3G,no_data,no_data,07/11/2020,06:28:41
4-,3G,no_data,no_data,07/11/2020,06:28:44
3-,3G,no_data,no_data,07/11/2020,06:28:47
2-,3G,no_data,no_data,07/11/2020,06:28:50
4-,3G,no_data,no_data,07/11/2020,06:28:53
3-,3G,no_data,no_data,07/11/2020,06:28:56
2-,3G,no_data,no_data,07/11/2020,06:28:59
4-,3G,no_data,no_data,07/11/2020,06:29:02
3-,3G,no_data,no_data,07/11/2020,06:29:05
2-,3G,no_data,no_data,07/11/2020,06:29:08
4-,3G,no_data,no_data,07/11/2020,06:29:11
3-,3G,no_data,no_data,07/11/2020,06:29:14
2-,3G,no_data,no_data,07/11/2020,06:29:17
4-,3G,no_data,no_data,07/11/2020,06:29:20
3-,3G,no_data,no_data,07/11/2020,06:29:23
2-,3G,no_data,no_data,07/11/2020,06:29:26
4-,3G,no_data,no_data,07/11/2020,06:29:29
3-,3G,no_data,no_data,07/11/2020,06:29:32
2-,3G,no_data,no_data,07/11/2020,06:29:35
4-,3G,no_data,no_data,07/11/2020,06:29:38
3-,3G,no_data,no_data,07/11/2020,06:29:41
2-,3G,no_data,no_data,07/11/2020,06:29:44
4-,3G,no_data,no_data,07/11/2020,06:29:47
3-,3G,no_data,no_data,07/11/2020,06:29:50
2-,3G,no_data,no_data,07/11/2020,06:29:53
4-,3G,no_data,no_data,07/11/2020,06:29:56
3-,3G,no_data,no_data,07/11/2020,06:29:59
2-,3G,no_data,no_data,07/11/2020,06:30:02
4-,3G,no_data,no_data,07/11/2020,06:30:05
3-,3G,no_data,no_data,07/11/2020,06:30:08
2-,3G,no_data,no_data,07/11/2020,06:30:11
4-,3G,no_data,no_data,07/11/2020,06:30:14
3-,3G,no_data,no_data,07/11/2020,06:30:17
2-,3G,no_data,no_data,07/11/2020,06:30:20
4-,3G,no_data,no_data,07/11/2020,06:30:23
3-,3G,no_data,no_data,07/11/2020,06:30:26
2-,3G,no_data,no_data,07/11/2020,06:30:29
4-,3G,no_data,no_data,07/11/2020,06:30:32
3-,3G,no_data,no_data,07/11/2020,06:30:35
2-,3G,no_data,no_data,07/11/2020,06:30:38
4-,3G,no_data,no_data,07/11/2020,06:30:41
3-,3G,no_data,no_data,07/11/2020,06:30:44
2-,3G,no_data,no_data,07/11/2020,06:30:47
4-,3G,no_data,no_data,07/11/2020,06:30:51
3-,3G,no_data,no_data,07/11/2020,06:30:53
2-,3G,no_data,no_data,07/11/2020,06:30:56
4-,3G,no_data,no_data,07/11/2020,06:31:00
3-,3G,no_data,no_data,07/11/2020,06:31:02
2-,3G,no_data,no_data,07/11/2020,06:31:05
4-,3G,no_data,no_data,07/11/2020,06:31:09
3-,3G,no_data,no_data,07/11/2020,06:31:11
2-,3G,no_data,no_data,07/11/2020,06:31:14
4-,3G,no_data,no_data,07/11/2020,06:31:18
3-,3G,no_data,no_data,07/11/2020,06:31:20
2-,3G,no_data,no_data,07/11/2020,06:31:23
4-,3G,no_data,no_data,07/11/2020,06:31:27
3-,3G,no_data,no_data,07/11/2020,06:31:29
2-,3G,no_data,no_data,07/11/2020,06:31:32
4-,3G,no_data,no_data,07/11/2020,06:31:36
3-,3G,no_data,no_data,07/11/2020,06:31:38
2-,3G,no_data,no_data,07/11/2020,06:31:41
4-,3G,no_data,no_data,07/11/2020,06:31:45
3-,3G,no_data,no_data,07/11/2020,06:31:47
2-,3G,no_data,no_data,07/11/2020,06:31:50
4-,3G,no_data,no_data,07/11/2020,06:31:54
3-,3G,no_data,no_data,07/11/2020,06:31:56
2-,3G,no_data,no_data,07/11/2020,06:31:59
4-,3G,no_data,no_data,07/11/2020,06:32:03
3-,3G,no_data,no_data,07/11/2020,06:32:05
2-,3G,no_data,no_data,07/11/2020,06:32:08
4-,3G,no_data,no_data,07/11/2020,06:32:12
3-,3G,no_data,no_data,07/11/2020,06:32:14
2-,3G,no_data,no_data,07/11/2020,06:32:17
4-,3G,no_data,no_data,07/11/2020,06:32:21
3-,3G,no_data,no_data,07/11/2020,06:32:23
2-,3G,no_data,no_data,07/11/2020,06:32:26
4-,3G,no_data,no_data,07/11/2020,06:32:30
3-,3G,no_data,no_data,07/11/2020,06:32:32
2-,3G,no_data,no_data,07/11/2020,06:32:35
4-,3G,no_data,no_data,07/11/2020,06:32:39
3-,3G,no_data,no_data,07/11/2020,06:32:41
2-,3G,no_data,no_data,07/11/2020,06:32:44
4-,3G,no_data,no_data,07/11/2020,06:32:48
3-,3G,no_data,no_data,07/11/2020,06:32:50
2-,3G,no_data,no_data,07/11/2020,06:32:53
4-,3G,no_data,no_data,07/11/2020,06:32:57
3-,3G,no_data,no_data,07/11/2020,06:32:59
2-,3G,no_data,no_data,07/11/2020,06:33:02
4-,3G,no_data,no_data,07/11/2020,06:33:06
3-,3G,no_data,no_data,07/11/2020,06:33:08
2-,3G,no_data,no_data,07/11/2020,06:33:11
4-,3G,no_data,no_data,07/11/2020,06:33:15
3-,3G,no_data,no_data,07/11/2020,06:33:17
2-,3G,no_data,no_data,07/11/2020,06:33:20
4-,3G,no_data,no_data,07/11/2020,06:33:24
3-,3G,no_data,no_data,07/11/2020,06:33:26
2-,3G,no_data,no_data,07/11/2020,06:33:29
4-,3G,no_data,no_data,07/11/2020,06:33:33
3-,3G,no_data,no_data,07/11/2020,06:33:35
2-,3G,no_data,no_data,07/11/2020,06:33:38
4-,3G,no_data,no_data,07/11/2020,06:33:42
3-,3G,no_data,no_data,07/11/2020,06:33:44
2-,3G,no_data,no_data,07/11/2020,06:33:47
4-,3G,no_data,no_data,07/11/2020,06:33:51
3-,3G,no_data,no_data,07/11/2020,06:33:53
2-,3G,no_data,no_data,07/11/2020,06:33:56
4-,3G,no_data,no_data,07/11/2020,06:34:00
3-,3G,no_data,no_data,07/11/2020,06:34:02
2-,3G,no_data,no_data,07/11/2020,06:34:05
4-,3G,no_data,no_data,07/11/2020,06:34:09
3-,3G,no_data,no_data,07/11/2020,06:34:11
2-,3G,no_data,no_data,07/11/2020,06:34:14
4-,3G,no_data,no_data,07/11/2020,06:34:18
3-,3G,no_data,no_data,07/11/2020,06:34:20
2-,3G,no_data,no_data,07/11/2020,06:34:23
4-,3G,no_data,no_data,07/11/2020,06:34:27
3-,3G,no_data,no_data,07/11/2020,06:34:29
2-,3G,no_data,no_data,07/11/2020,06:34:32
4-,3G,no_data,no_data,07/11/2020,06:34:36
3-,3G,no_data,no_data,07/11/2020,06:34:38
2-,3G,no_data,no_data,07/11/2020,06:34:41
4-,3G,no_data,no_data,07/11/2020,06:34:45
3-,3G,no_data,no_data,07/11/2020,06:34:47
2-,3G,no_data,no_data,07/11/2020,06:34:50
4-,3G,no_data,no_data,07/11/2020,06:34:54
3-,3G,no_data,no_data,07/11/2020,06:34:56
2-,3G,no_data,no_data,07/11/2020,06:34:59
4-,3G,no_data,no_data,07/11/2020,06:35:03
3-,3G,no_data,no_data,07/11/2020,06:35:05
2-,3G,no_data,no_data,07/11/2020,06:35:08
4-,3G,no_data,no_data,07/11/2020,06:35:12
3-,3G,no_data,no_data,07/11/2020,06:35:14
2-,3G,no_data,no_data,07/11/2020,06:35:17
4-,3G,no_data,no_data,07/11/2020,06:35:21
3-,3G,no_data,no_data,07/11/2020,06:35:23
2-,3G,no_data,no_data,07/11/2020,06:35:26
4-,3G,no_data,no_data,07/11/2020,06:35:30
3-,3G,no_data,no_data,07/11/2020,06:35:32
2-,3G,no_data,no_data,07/11/2020,06:35:35
4-,3G,no_data,no_data,07/11/2020,06:35:39
3-,3G,no_data,no_data,07/11/2020,06:35:41
2-,3G,no_data,no_data,07/11/2020,06:35:44
4-,3G,no_data,no_data,07/11/2020,06:35:48
3-,3G,no_data,no_data,07/11/2020,06:35:50
2-,3G,no_data,no_data,07/11/2020,06:35:53
4-,3G,no_data,no_data,07/11/2020,06:35:57
3-,3G,no_data,no_data,07/11/2020,06:35:59
2-,3G,no_data,no_data,07/11/2020,06:36:02
4-,3G,no_data,no_data,07/11/2020,06:36:06
3-,3G,no_data,no_data,07/11/2020,06:36:08
2-,3G,no_data,no_data,07/11/2020,06:36:11
4-,3G,no_data,no_data,07/11/2020,06:36:15
3-,3G,no_data,no_data,07/11/2020,06:36:17
2-,3G,no_data,no_data,07/11/2020,06:36:20
4-,3G,no_data,no_data,07/11/2020,06:36:24
3-,3G,no_data,no_data,07/11/2020,06:36:26
2-,3G,no_data,no_data,07/11/2020,06:36:29
4-,3G,no_data,no_data,07/11/2020,06:36:33
3-,3G,no_data,no_data,07/11/2020,06:36:35
2-,3G,no_data,no_data,07/11/2020,06:36:38
4-,3G,no_data,no_data,07/11/2020,06:36:42
3-,3G,no_data,no_data,07/11/2020,06:36:44
2-,3G,no_data,no_data,07/11/2020,06:36:47
4-,3G,no_data,no_data,07/11/2020,06:36:51
3-,3G,no_data,no_data,07/11/2020,06:36:53
2-,3G,no_data,no_data,07/11/2020,06:36:56
4-,3G,no_data,no_data,07/11/2020,06:37:00
3-,3G,no_data,no_data,07/11/2020,06:37:02
2-,3G,no_data,no_data,07/11/2020,06:37:05
4-,3G,no_data,no_data,07/11/2020,06:37:09
3-,3G,no_data,no_data,07/11/2020,06:37:11
2-,3G,no_data,no_data,07/11/2020,06:37:14
4-,3G,no_data,no_data,07/11/2020,06:37:18
3-,3G,no_data,no_data,07/11/2020,06:37:20
2-,3G,no_data,no_data,07/11/2020,06:37:23
4-,3G,no_data,no_data,07/11/2020,06:37:27
3-,3G,no_data,no_data,07/11/2020,06:37:29
2-,3G,no_data,no_data,07/11/2020,06:37:32
4-,3G,no_data,no_data,07/11/2020,06:37:36
3-,3G,no_data,no_data,07/11/2020,06:37:38
2-,3G,no_data,no_data,07/11/2020,06:37:41
4-,3G,no_data,no_data,07/11/2020,06:37:45
3-,3G,no_data,no_data,07/11/2020,06:37:47
2-,3G,no_data,no_data,07/11/2020,06:37:50
4-,3G,no_data,no_data,07/11/2020,06:37:54
3-,3G,no_data,no_data,07/11/2020,06:37:56
2-,3G,no_data,no_data,07/11/2020,06:37:59
4-,3G,no_data,no_data,07/11/2020,06:38:03
3-,3G,no_data,no_data,07/11/2020,06:38:05
2-,3G,no_data,no_data,07/11/2020,06:38:08
4-,3G,no_data,no_data,07/11/2020,06:38:12
3-,3G,no_data,no_data,07/11/2020,06:38:14
2-,3G,no_data,no_data,07/11/2020,06:38:17
4-,3G,no_data,no_data,07/11/2020,06:38:21
3-,3G,no_data,no_data,07/11/2020,06:38:23
2-,3G,no_data,no_data,07/11/2020,06:38:26
4-,3G,no_data,no_data,07/11/2020,06:38:30
3-,3G,no_data,no_data,07/11/2020,06:38:32
2-,3G,no_data,no_data,07/11/2020,06:38:35
4-,3G,no_data,no_data,07/11/2020,06:38:39
3-,3G,no_data,no_data,07/11/2020,06:38:41
2-,3G,no_data,no_data,07/11/2020,06:38:44
4-,3G,no_data,no_data,07/11/2020,06:38:48
3-,3G,no_data,no_data,07/11/2020,06:38:50
2-,3G,0000.00,0,07/11/2020,06:38:53
4-,3G,no_data,no_data,07/11/2020,06:38:57
3-,3G,no_data,no_data,07/11/2020,06:38:59
2-,3G,no_data,no_data,07/11/2020,06:39:02
4-,3G,no_data,no_data,07/11/2020,06:39:06
3-,3G,no_data,no_data,07/11/2020,06:39:08
2-,3G,no_data,no_data,07/11/2020,06:39:11
4-,3G,no_data,no_data,07/11/2020,06:39:15
3-,3G,no_data,no_data,07/11/2020,06:39:17
2-,3G,no_data,no_data,07/11/2020,06:39:20
4-,3G,no_data,no_data,07/11/2020,06:39:24
3-,3G,no_data,no_data,07/11/2020,06:39:26
2-,3G,no_data,no_data,07/11/2020,06:39:29
4-,3G,no_data,no_data,07/11/2020,06:39:33
3-,3G,no_data,no_data,07/11/2020,06:39:35
2-,3G,no_data,no_data,07/11/2020,06:39:38
4-,3G,no_data,no_data,07/11/2020,06:39:42
3-,3G,no_data,no_data,07/11/2020,06:39:44
2-,3G,no_data,no_data,07/11/2020,06:39:47
4-,3G,no_data,no_data,07/11/2020,06:39:51
3-,3G,no_data,no_data,07/11/2020,06:39:53
2-,3G,no_data,no_data,07/11/2020,06:39:56
4-,3G,no_data,no_data,07/11/2020,06:40:00
3-,3G,no_data,no_data,07/11/2020,06:40:02
2-,3G,no_data,no_data,07/11/2020,06:40:05
4-,3G,no_data,no_data,07/11/2020,06:40:09
3-,3G,no_data,no_data,07/11/2020,06:40:11
2-,3G,no_data,no_data,07/11/2020,06:40:14
4-,3G,no_data,no_data,07/11/2020,06:40:18
3-,3G,no_data,no_data,07/11/2020,06:40:20
2-,3G,no_data,no_data,07/11/2020,06:40:23
4-,3G,no_data,no_data,07/11/2020,06:40:27
3-,3G,no_data,no_data,07/11/2020,06:40:29
2-,3G,no_data,no_data,07/11/2020,06:40:32
4-,3G,no_data,no_data,07/11/2020,06:40:36
3-,3G,no_data,no_data,07/11/2020,06:40:38
2-,3G,no_data,no_data,07/11/2020,06:40:41
4-,3G,no_data,no_data,07/11/2020,06:40:45
3-,3G,no_data,no_data,07/11/2020,06:40:47
2-,3G,no_data,no_data,07/11/2020,06:40:50
4-,3G,no_data,no_data,07/11/2020,06:40:54
3-,3G,no_data,no_data,07/11/2020,06:40:56
2-,3G,no_data,no_data,07/11/2020,06:40:59
4-,3G,no_data,no_data,07/11/2020,06:41:03
3-,3G,no_data,no_data,07/11/2020,06:41:05
2-,3G,no_data,no_data,07/11/2020,06:41:08
4-,3G,no_data,no_data,07/11/2020,06:41:12
3-,3G,no_data,no_data,07/11/2020,06:41:14
2-,3G,no_data,no_data,07/11/2020,06:41:17
4-,3G,no_data,no_data,07/11/2020,06:41:21
3-,3G,no_data,no_data,07/11/2020,06:41:23
2-,3G,no_data,no_data,07/11/2020,06:41:26
4-,3G,no_data,no_data,07/11/2020,06:41:30
3-,3G,no_data,no_data,07/11/2020,06:41:32
2-,3G,no_data,no_data,07/11/2020,06:41:35
4-,3G,no_data,no_data,07/11/2020,06:41:39
3-,3G,no_data,no_data,07/11/2020,06:41:41
2-,3G,no_data,no_data,07/11/2020,06:41:44
4-,3G,no_data,no_data,07/11/2020,06:41:48
3-,3G,no_data,no_data,07/11/2020,06:41:50
2-,3G,no_data,no_data,07/11/2020,06:41:53
4-,3G,no_data,no_data,07/11/2020,06:41:57
3-,3G,no_data,no_data,07/11/2020,06:41:59
2-,3G,no_data,no_data,07/11/2020,06:42:02
4-,3G,no_data,no_data,07/11/2020,06:42:06
3-,3G,no_data,no_data,07/11/2020,06:42:08
2-,3G,no_data,no_data,07/11/2020,06:42:11
4-,3G,no_data,no_data,07/11/2020,06:42:15
3-,3G,no_data,no_data,07/11/2020,06:42:17
2-,3G,no_data,no_data,07/11/2020,06:42:20
4-,3G,no_data,no_data,07/11/2020,06:42:24
3-,3G,no_data,no_data,07/11/2020,06:42:26
2-,3G,no_data,no_data,07/11/2020,06:42:29
4-,3G,no_data,no_data,07/11/2020,06:42:33
3-,3G,no_data,no_data,07/11/2020,06:42:35
2-,3G,no_data,no_data,07/11/2020,06:42:38
4-,3G,no_data,no_data,07/11/2020,06:42:42
3-,3G,no_data,no_data,07/11/2020,06:42:44
2-,3G,no_data,no_data,07/11/2020,06:42:47
4-,3G,no_data,no_data,07/11/2020,06:42:51
3-,3G,no_data,no_data,07/11/2020,06:42:53
2-,3G,no_data,no_data,07/11/2020,06:42:56
4-,3G,no_data,no_data,07/11/2020,06:43:00
3-,3G,no_data,no_data,07/11/2020,06:43:02
2-,3G,no_data,no_data,07/11/2020,06:43:05
4-,3G,no_data,no_data,07/11/2020,06:43:09
3-,3G,no_data,no_data,07/11/2020,06:43:11
2-,3G,no_data,no_data,07/11/2020,06:43:14
4-,3G,no_data,no_data,07/11/2020,06:43:18
3-,3G,no_data,no_data,07/11/2020,06:43:20
2-,3G,no_data,no_data,07/11/2020,06:43:23
4-,3G,no_data,no_data,07/11/2020,06:43:27
3-,3G,no_data,no_data,07/11/2020,06:43:29
2-,3G,no_data,no_data,07/11/2020,06:43:32
4-,3G,no_data,no_data,07/11/2020,06:43:36
3-,3G,no_data,no_data,07/11/2020,06:43:38
2-,3G,no_data,no_data,07/11/2020,06:43:41
4-,3G,no_data,no_data,07/11/2020,06:43:45
3-,3G,no_data,no_data,07/11/2020,06:43:47
2-,3G,no_data,no_data,07/11/2020,06:43:50
4-,3G,no_data,no_data,07/11/2020,06:43:54
3-,3G,no_data,no_data,07/11/2020,06:43:56
2-,3G,no_data,no_data,07/11/2020,06:43:59
4-,3G,no_data,no_data,07/11/2020,06:44:03
3-,3G,no_data,no_data,07/11/2020,06:44:05
2-,3G,no_data,no_data,07/11/2020,06:44:08
4-,3G,no_data,no_data,07/11/2020,06:44:12
3-,3G,no_data,no_data,07/11/2020,06:44:14
2-,3G,no_data,no_data,07/11/2020,06:44:17
4-,3G,no_data,no_data,07/11/2020,06:44:21
3-,3G,no_data,no_data,07/11/2020,06:44:23
2-,3G,no_data,no_data,07/11/2020,06:44:26
4-,3G,no_data,no_data,07/11/2020,06:44:30
3-,3G,no_data,no_data,07/11/2020,06:44:32
2-,3G,no_data,no_data,07/11/2020,06:44:35
4-,3G,no_data,no_data,07/11/2020,06:44:39
3-,3G,no_data,no_data,07/11/2020,06:44:41
2-,3G,no_data,no_data,07/11/2020,06:44:44
4-,3G,no_data,no_data,07/11/2020,06:44:48
3-,3G,no_data,no_data,07/11/2020,06:44:50
2-,3G,no_data,no_data,07/11/2020,06:44:53
4-,3G,no_data,no_data,07/11/2020,06:44:57
3-,3G,no_data,no_data,07/11/2020,06:44:59
2-,3G,no_data,no_data,07/11/2020,06:45:02
4-,3G,no_data,no_data,07/11/2020,06:45:06
3-,3G,no_data,no_data,07/11/2020,06:45:08
2-,3G,no_data,no_data,07/11/2020,06:45:11
4-,3G,no_data,no_data,07/11/2020,06:45:15
3-,3G,no_data,no_data,07/11/2020,06:45:17
2-,3G,no_data,no_data,07/11/2020,06:45:20
4-,3G,no_data,no_data,07/11/2020,06:45:24
3-,3G,no_data,no_data,07/11/2020,06:45:26
2-,3G,no_data,no_data,07/11/2020,06:45:29
4-,3G,no_data,no_data,07/11/2020,06:45:33
3-,3G,no_data,no_data,07/11/2020,06:45:35
2-,3G,no_data,no_data,07/11/2020,06:45:38
4-,3G,no_data,no_data,07/11/2020,06:45:42
3-,3G,no_data,no_data,07/11/2020,06:45:44
2-,3G,no_data,no_data,07/11/2020,06:45:47
4-,3G,no_data,no_data,07/11/2020,06:45:51
3-,3G,no_data,no_data,07/11/2020,06:45:53
2-,3G,no_data,no_data,07/11/2020,06:45:56
4-,3G,no_data,no_data,07/11/2020,06:46:00
3-,3G,no_data,no_data,07/11/2020,06:46:02
2-,3G,no_data,no_data,07/11/2020,06:46:05
4-,3G,no_data,no_data,07/11/2020,06:46:09
3-,3G,no_data,no_data,07/11/2020,06:46:11
2-,3G,no_data,no_data,07/11/2020,06:46:14
4-,3G,no_data,no_data,07/11/2020,06:46:18
3-,3G,no_data,no_data,07/11/2020,06:46:20
